File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Tagger,Species1,NumIndividual1,Species2,NumIndividual2,Notes,HumanType,ImageIssue,IllegalAct,UNID,SavePic,CameraNumber,Property,
RCNX0001.JPG,,5_6.24.20 to 8.8.20,24-Jun-2020,11:50:49,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,5,WVWA,
RCNX0002.JPG,,5_6.24.20 to 8.8.20,24-Jun-2020,11:50:50,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,5,WVWA,
RCNX0003.JPG,,5_6.24.20 to 8.8.20,24-Jun-2020,11:50:51,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,5,WVWA,
RCNX0004.JPG,,5_6.24.20 to 8.8.20,24-Jun-2020,11:50:54,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,5,WVWA,
RCNX0005.JPG,,5_6.24.20 to 8.8.20,24-Jun-2020,11:50:55,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,5,WVWA,
RCNX0006.JPG,,5_6.24.20 to 8.8.20,24-Jun-2020,11:50:56,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,5,WVWA,
RCNX0007.JPG,,5_6.24.20 to 8.8.20,24-Jun-2020,11:50:57,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,5,WVWA,
RCNX0008.JPG,,5_6.24.20 to 8.8.20,24-Jun-2020,11:51:00,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,5,WVWA,
RCNX0009.JPG,,5_6.24.20 to 8.8.20,24-Jun-2020,11:51:01,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,5,WVWA,
RCNX0010.JPG,,5_6.24.20 to 8.8.20,24-Jun-2020,11:51:03,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,5,WVWA,
RCNX0011.JPG,,5_6.24.20 to 8.8.20,24-Jun-2020,11:51:04,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,5,WVWA,
