File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Tagger,Species1,NumIndividual1,Species2,NumIndividual2,Notes,HumanType,ImageIssue,IllegalAct,UNID,SavePic,CameraNumber,Property,
RCNX0001.MP4,,3_6.24.20 to 8.8.20,24-Jun-2020,13:08:06,Ok,false,JRomero,human,1,car/truck,1,,setup,,false,false,false,3,WVWA,
RCNX0002.MP4,,3_6.24.20 to 8.8.20,24-Jun-2020,13:08:24,Ok,false,JRomero,none,0,car/truck,1,,setup,,false,false,false,3,WVWA,
RCNX0003.MP4,,3_6.24.20 to 8.8.20,24-Jun-2020,13:08:38,Ok,false,JRomero,none,0,car/truck,1,,setup,,false,false,false,3,WVWA,
RCNX0004.MP4,,3_6.24.20 to 8.8.20,24-Jun-2020,13:08:54,Ok,false,JRomero,none,0,car/truck,1,,setup,,false,false,false,3,WVWA,
RCNX0005.MP4,,3_6.24.20 to 8.8.20,24-Jun-2020,13:09:10,Ok,false,JRomero,human,1,car/truck,1,,setup,,false,false,false,3,WVWA,
RCNX0006.MP4,,3_6.24.20 to 8.8.20,24-Jun-2020,13:09:26,Ok,false,JRomero,human,1,car/truck,1,,setup,,false,false,false,3,WVWA,
RCNX0007.MP4,,3_6.24.20 to 8.8.20,24-Jun-2020,13:09:40,Ok,false,JRomero,human,1,car/truck,1,,setup,,false,false,false,3,WVWA,
RCNX0008.MP4,,3_6.24.20 to 8.8.20,25-Jun-2020,11:53:20,Ok,false,JRomero,Douglas squirrel,1,,0,,,,false,false,false,3,WVWA,
RCNX0009.MP4,,3_6.24.20 to 8.8.20,25-Jun-2020,11:55:28,Ok,false,JRomero,unknown,1,,0,,,,false,true,false,3,WVWA,
RCNX0010.MP4,,3_6.24.20 to 8.8.20,25-Jun-2020,12:07:38,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0011.MP4,,3_6.24.20 to 8.8.20,26-Jun-2020,05:19:24,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0012.MP4,,3_6.24.20 to 8.8.20,26-Jun-2020,06:36:28,Ok,false,JRomero,unknown,1,,0,,,,false,true,false,3,WVWA,
RCNX0013.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,14:32:46,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0014.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,14:33:06,Ok,false,JRomero,unknown,1,,0,,,,false,true,false,3,WVWA,
RCNX0015.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,14:39:48,Ok,false,JRomero,other,1,,0,Butterfly,,,false,false,false,3,WVWA,
RCNX0016.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,14:41:36,Ok,false,JRomero,other,1,,0,Butterfly,,,false,false,true,3,WVWA,
RCNX0017.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,14:53:44,Ok,false,JRomero,bird,1,,0,,,,false,false,false,3,WVWA,
RCNX0018.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,14:55:56,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0019.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,14:56:14,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0020.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,14:56:46,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0021.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,14:57:00,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0022.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,14:57:48,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0023.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,14:58:06,Ok,false,JRomero,car/truck,1,,0,,,,false,false,false,3,WVWA,
RCNX0024.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,14:58:20,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0025.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,15:40:30,Ok,false,JRomero,bird,1,,0,,,,false,false,false,3,WVWA,
RCNX0026.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,15:45:02,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0027.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,15:58:26,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0028.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,15:58:42,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0029.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,16:01:12,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0030.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,16:09:40,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0031.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,16:13:24,Ok,false,JRomero,bird,1,car/truck,1,,,,false,false,false,3,WVWA,
RCNX0032.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,16:14:46,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0033.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,16:19:44,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0034.MP4,,3_6.24.20 to 8.8.20,27-Jun-2020,16:31:42,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0035.MP4,,3_6.24.20 to 8.8.20,28-Jun-2020,15:53:36,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0036.MP4,,3_6.24.20 to 8.8.20,28-Jun-2020,16:06:04,Ok,false,JRomero,car/truck,1,,0,,,,false,false,false,3,WVWA,
RCNX0037.MP4,,3_6.24.20 to 8.8.20,28-Jun-2020,16:06:20,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0038.MP4,,3_6.24.20 to 8.8.20,29-Jun-2020,07:40:40,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0039.MP4,,3_6.24.20 to 8.8.20,29-Jun-2020,07:55:00,Ok,false,JRomero,Douglas squirrel,1,,0,,,,false,false,false,3,WVWA,
RCNX0040.MP4,,3_6.24.20 to 8.8.20,29-Jun-2020,07:55:24,Ok,false,JRomero,Douglas squirrel,1,,0,,,,false,false,false,3,WVWA,
RCNX0041.MP4,,3_6.24.20 to 8.8.20,29-Jun-2020,18:20:14,Ok,false,JRomero,Douglas squirrel,1,,0,,,,false,false,false,3,WVWA,
RCNX0042.MP4,,3_6.24.20 to 8.8.20,30-Jun-2020,07:14:48,Ok,false,JRomero,unknown,1,,0,,,,false,true,false,3,WVWA,
RCNX0043.MP4,,3_6.24.20 to 8.8.20,30-Jun-2020,08:45:56,Ok,false,JRomero,unknown,1,,0,,,,false,true,false,3,WVWA,
RCNX0044.MP4,,3_6.24.20 to 8.8.20,30-Jun-2020,15:41:46,Ok,false,JRomero,car/truck,1,,0,,,,false,false,false,3,WVWA,
RCNX0045.MP4,,3_6.24.20 to 8.8.20,30-Jun-2020,15:58:58,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0046.MP4,,3_6.24.20 to 8.8.20,30-Jun-2020,16:01:22,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0047.MP4,,3_6.24.20 to 8.8.20,30-Jun-2020,16:20:04,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0048.MP4,,3_6.24.20 to 8.8.20,30-Jun-2020,16:20:18,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0049.MP4,,3_6.24.20 to 8.8.20,30-Jun-2020,16:39:28,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0050.MP4,,3_6.24.20 to 8.8.20,30-Jun-2020,21:07:28,Ok,false,JRomero,deer,1,,0,Mule Deer,,,false,false,false,3,WVWA,
RCNX0051.MP4,,3_6.24.20 to 8.8.20,01-Jul-2020,00:57:50,Ok,false,JRomero,deer,1,,0,Mule Deer,,,false,false,false,3,WVWA,
RCNX0052.MP4,,3_6.24.20 to 8.8.20,01-Jul-2020,11:20:44,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0053.MP4,,3_6.24.20 to 8.8.20,01-Jul-2020,11:39:40,Ok,false,JRomero,Douglas squirrel,1,bird,1,,,,false,false,true,3,WVWA,
RCNX0054.MP4,,3_6.24.20 to 8.8.20,01-Jul-2020,12:07:28,Ok,false,JRomero,bird,1,,0,American Robin,,,false,false,false,3,WVWA,
RCNX0055.MP4,,3_6.24.20 to 8.8.20,01-Jul-2020,13:52:44,Ok,false,JRomero,bird,1,,0,American Robin,,,false,false,false,3,WVWA,
RCNX0056.MP4,,3_6.24.20 to 8.8.20,01-Jul-2020,14:25:30,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0057.MP4,,3_6.24.20 to 8.8.20,01-Jul-2020,14:26:52,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0058.MP4,,3_6.24.20 to 8.8.20,01-Jul-2020,15:51:32,Ok,false,JRomero,car/truck,1,,0,,,,false,false,false,3,WVWA,
RCNX0059.MP4,,3_6.24.20 to 8.8.20,01-Jul-2020,15:56:52,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0060.MP4,,3_6.24.20 to 8.8.20,01-Jul-2020,15:57:12,Ok,false,JRomero,car/truck,1,,0,,,,false,false,false,3,WVWA,
RCNX0061.MP4,,3_6.24.20 to 8.8.20,02-Jul-2020,06:04:28,Ok,false,JRomero,deer,1,,0,Mule Deer,,,false,false,false,3,WVWA,
RCNX0062.MP4,,3_6.24.20 to 8.8.20,02-Jul-2020,06:04:42,Ok,false,JRomero,deer,1,,0,Mule Deer,,,false,false,false,3,WVWA,
RCNX0063.MP4,,3_6.24.20 to 8.8.20,02-Jul-2020,06:05:04,Ok,false,JRomero,deer,1,,0,Mule Deer,,,false,false,false,3,WVWA,
RCNX0064.MP4,,3_6.24.20 to 8.8.20,02-Jul-2020,06:06:00,Ok,false,JRomero,deer,1,,0,Mule Deer,,,false,false,false,3,WVWA,
RCNX0065.MP4,,3_6.24.20 to 8.8.20,02-Jul-2020,06:06:14,Ok,false,JRomero,deer,1,,0,Mule Deer,,,false,false,false,3,WVWA,
RCNX0066.MP4,,3_6.24.20 to 8.8.20,02-Jul-2020,09:52:24,Ok,false,JRomero,bird,1,,0,American Robin,,,false,false,false,3,WVWA,
RCNX0067.MP4,,3_6.24.20 to 8.8.20,02-Jul-2020,16:01:26,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0068.MP4,,3_6.24.20 to 8.8.20,03-Jul-2020,06:56:18,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0069.MP4,,3_6.24.20 to 8.8.20,03-Jul-2020,15:24:16,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0070.MP4,,3_6.24.20 to 8.8.20,03-Jul-2020,16:38:00,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0071.MP4,,3_6.24.20 to 8.8.20,03-Jul-2020,16:38:28,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0072.MP4,,3_6.24.20 to 8.8.20,03-Jul-2020,16:39:34,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0073.MP4,,3_6.24.20 to 8.8.20,03-Jul-2020,16:41:22,Ok,false,JRomero,none,0,,0,,,,false,false,false,3,WVWA,
RCNX0074.MP4,,3_6.24.20 to 8.8.20,03-Jul-2020,19:34:40,Ok,false,JRomero,deer,1,,0,Mule Deer,,,false,false,false,3,WVWA,
