File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Tagger,Species1,NumIndividual1,Species2,NumIndividual2,Notes,HumanType,ImageIssue,IllegalAct,UNID,SavePic,CameraNumber,Property,
RCNX0001.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:41:44,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0002.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:41:45,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0003.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:41:46,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0004.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:06,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0005.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:07,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0006.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:08,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0007.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:11,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0008.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:12,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0009.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:13,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0010.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:14,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0011.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:15,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0012.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:16,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0013.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:17,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0014.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:18,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0015.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:19,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0016.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:20,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0017.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:21,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0018.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:22,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0019.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:25,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0020.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:26,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0021.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:27,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0022.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:28,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0023.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:29,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0024.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:30,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0025.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:31,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0026.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:32,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0027.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:33,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0028.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:34,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0029.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:36,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
RCNX0030.JPG,,6.17.20 to 8.7.20,22-Jul-2020,12:42:37,Ok,false,E. Ayala,none,0,,0,,setup,,false,false,false,15,BCHER,
