File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Tagger,Species1,NumIndividual1,Species2,NumIndividual2,Notes,HumanType,ImageIssue,IllegalAct,UNID,SavePic,CameraNumber,Property,
IMG_0001.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:00,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0002.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:01,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0003.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:02,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0004.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:04,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0005.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:05,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0006.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:06,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0007.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:07,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0008.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:08,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0009.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:09,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0010.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:11,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0011.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:14,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0012.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:15,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0013.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:18,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0014.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:19,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0015.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:20,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0016.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:26,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0017.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:27,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
IMG_0018.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:36:28,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,10,BCHER,
