File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Tagger,Species1,NumIndividual1,Species2,NumIndividual2,Notes,HumanType,ImageIssue,IllegalAct,UNID,SavePic,CameraNumber,Property,
IMG_0001.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:30,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0002.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:31,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0003.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:33,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0004.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:36,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0005.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:38,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0006.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:41,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0007.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:45,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0008.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:46,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0009.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:47,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0010.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:50,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0011.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:51,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0012.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:52,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0013.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:55,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0014.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:57,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0015.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:58,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0016.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:45:59,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0017.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:01,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0018.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:02,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0019.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:04,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0020.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:06,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0021.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:08,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0022.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:11,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0023.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:12,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0024.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:13,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0025.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:15,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0026.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:16,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0027.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:17,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0028.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:18,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0029.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:20,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0030.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:21,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0031.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:23,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0032.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:24,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0033.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:25,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0034.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:28,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0035.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:29,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0036.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:30,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0037.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:31,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0038.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:32,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0039.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:33,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0040.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:36,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0041.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:37,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0042.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:46:38,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0043.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:08,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0044.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:10,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0045.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:11,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0046.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:27,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0047.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:28,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0048.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:29,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0049.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:37,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0050.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:38,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0051.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:39,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0052.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:40,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0053.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:41,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0054.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:42,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0055.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:45,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0056.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:46,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0057.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:49,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0058.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:52,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0059.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:53,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0060.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:54,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0061.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:55,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0062.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:56,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0063.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:47:57,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0064.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:06,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0065.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:07,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0066.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:08,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0067.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:11,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0068.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:12,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0069.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:13,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0070.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:14,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0071.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:15,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0072.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:16,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0073.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:18,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0074.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:19,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0075.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:23,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0076.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:25,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0077.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:26,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0078.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:27,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0079.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:28,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0080.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:29,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0081.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:30,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0082.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:32,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0083.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:33,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0084.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:34,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0085.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:36,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0086.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:37,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0087.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:38,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0088.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:40,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0089.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:41,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0090.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:42,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0091.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:45,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0092.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:46,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0093.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:47,Ok,false,JBaser,human,1,,0,,setup,,false,false,false,9,BCHER,
IMG_0094.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:49,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0095.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:50,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0096.JPG,,6.17.20 to 8.7.20,17-Jun-2020,10:48:51,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0097.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:28,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0098.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:29,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0099.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:30,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0100.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:37,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0101.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:38,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0102.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:39,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0103.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:40,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0104.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:41,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0105.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:42,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0106.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:46,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0107.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:47,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0108.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:48,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0109.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:47:59,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0110.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:48:00,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0111.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:48:01,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0112.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:48:08,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0113.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:48:09,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0114.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:48:10,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0115.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:48:11,Ok,false,JBaser,deer,2,,0,,,,false,false,false,9,BCHER,
IMG_0116.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:48:12,Ok,false,JBaser,deer,2,,0,,,,false,false,false,9,BCHER,
IMG_0117.JPG,,6.17.20 to 8.7.20,18-Jun-2020,04:48:13,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0118.JPG,,6.17.20 to 8.7.20,19-Jun-2020,00:32:28,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0119.JPG,,6.17.20 to 8.7.20,19-Jun-2020,00:32:29,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0120.JPG,,6.17.20 to 8.7.20,19-Jun-2020,00:32:30,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0121.JPG,,6.17.20 to 8.7.20,19-Jun-2020,00:32:31,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0122.JPG,,6.17.20 to 8.7.20,19-Jun-2020,00:32:32,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0123.JPG,,6.17.20 to 8.7.20,19-Jun-2020,00:32:33,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0124.JPG,,6.17.20 to 8.7.20,19-Jun-2020,00:32:34,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0125.JPG,,6.17.20 to 8.7.20,19-Jun-2020,00:32:35,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0126.JPG,,6.17.20 to 8.7.20,19-Jun-2020,00:32:36,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0127.JPG,,6.17.20 to 8.7.20,21-Jun-2020,17:53:02,Ok,false,JBaser,black bear,4,,0,,,,false,false,false,9,BCHER,
IMG_0128.JPG,,6.17.20 to 8.7.20,21-Jun-2020,17:53:03,Ok,false,JBaser,black bear,4,,0,,,,false,false,false,9,BCHER,
IMG_0129.JPG,,6.17.20 to 8.7.20,21-Jun-2020,17:53:04,Ok,false,JBaser,black bear,4,,0,,,,false,false,false,9,BCHER,
IMG_0130.JPG,,6.17.20 to 8.7.20,22-Jun-2020,12:50:25,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0131.JPG,,6.17.20 to 8.7.20,22-Jun-2020,12:50:26,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0132.JPG,,6.17.20 to 8.7.20,22-Jun-2020,12:50:27,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0133.JPG,,6.17.20 to 8.7.20,22-Jun-2020,12:51:09,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0134.JPG,,6.17.20 to 8.7.20,22-Jun-2020,12:51:10,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0135.JPG,,6.17.20 to 8.7.20,22-Jun-2020,12:51:11,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0136.JPG,,6.17.20 to 8.7.20,29-Jun-2020,07:53:14,Ok,false,JBaser,black bear,2,,0,,,,false,false,false,9,BCHER,
IMG_0137.JPG,,6.17.20 to 8.7.20,29-Jun-2020,07:53:15,Ok,false,JBaser,black bear,2,,0,,,,false,false,false,9,BCHER,
IMG_0138.JPG,,6.17.20 to 8.7.20,29-Jun-2020,07:53:16,Ok,false,JBaser,black bear,1,,0,,,,false,false,false,9,BCHER,
IMG_0139.JPG,,6.17.20 to 8.7.20,29-Jun-2020,07:53:17,Ok,false,JBaser,black bear,1,,0,,,,false,false,false,9,BCHER,
IMG_0140.JPG,,6.17.20 to 8.7.20,29-Jun-2020,07:53:18,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0141.JPG,,6.17.20 to 8.7.20,29-Jun-2020,07:53:19,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0142.JPG,,6.17.20 to 8.7.20,01-Jul-2020,06:46:44,Ok,false,JBaser,black bear,1,,0,,,,false,false,false,9,BCHER,
IMG_0143.JPG,,6.17.20 to 8.7.20,01-Jul-2020,06:46:46,Ok,false,JBaser,black bear,1,,0,,,,false,false,false,9,BCHER,
IMG_0144.JPG,,6.17.20 to 8.7.20,01-Jul-2020,06:46:47,Ok,false,JBaser,black bear,1,,0,,,,false,false,false,9,BCHER,
IMG_0145.JPG,,6.17.20 to 8.7.20,01-Jul-2020,06:46:48,Ok,false,JBaser,black bear,1,,0,,,,false,false,false,9,BCHER,
IMG_0146.JPG,,6.17.20 to 8.7.20,01-Jul-2020,06:46:49,Ok,false,JBaser,black bear,1,,0,,,,false,false,false,9,BCHER,
IMG_0147.JPG,,6.17.20 to 8.7.20,01-Jul-2020,06:46:50,Ok,false,JBaser,none,0,,0,,,,false,false,false,9,BCHER,
IMG_0148.JPG,,6.17.20 to 8.7.20,01-Jul-2020,20:23:31,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0149.JPG,,6.17.20 to 8.7.20,01-Jul-2020,20:23:32,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0150.JPG,,6.17.20 to 8.7.20,01-Jul-2020,20:23:33,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0151.JPG,,6.17.20 to 8.7.20,01-Jul-2020,20:23:35,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0152.JPG,,6.17.20 to 8.7.20,01-Jul-2020,20:23:36,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0153.JPG,,6.17.20 to 8.7.20,01-Jul-2020,20:23:37,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0154.JPG,,6.17.20 to 8.7.20,01-Jul-2020,20:23:38,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0155.JPG,,6.17.20 to 8.7.20,01-Jul-2020,20:23:39,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0156.JPG,,6.17.20 to 8.7.20,01-Jul-2020,20:23:40,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
IMG_0157.JPG,,6.17.20 to 8.7.20,01-Jul-2020,20:23:41,Ok,false,JBaser,deer,1,,0,,,,false,false,false,9,BCHER,
