RootFolder,File,RelativePath,Dark,DeleteFlag,Tagger,Species1,NumIndividual1,Species2,NumIndividual2,Notes,HumanType,ImageIssue,IllegalAct,UNID,SavePic,DateTime,CameraNumber,Property,
Lands Camera Photos,RCNX0068.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:39,7,WVWA,
Lands Camera Photos,RCNX0069.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:40,7,WVWA,
Lands Camera Photos,RCNX0070.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:42,7,WVWA,
Lands Camera Photos,RCNX0071.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:43,7,WVWA,
Lands Camera Photos,RCNX0072.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:44,7,WVWA,
Lands Camera Photos,RCNX0073.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:45,7,WVWA,
Lands Camera Photos,RCNX0074.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:46,7,WVWA,
Lands Camera Photos,RCNX0075.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:47,7,WVWA,
Lands Camera Photos,RCNX0076.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:48,7,WVWA,
Lands Camera Photos,RCNX0077.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:49,7,WVWA,
Lands Camera Photos,RCNX0078.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:50,7,WVWA,
Lands Camera Photos,RCNX0079.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:51,7,WVWA,
Lands Camera Photos,RCNX0080.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:52,7,WVWA,
Lands Camera Photos,RCNX0081.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:53,7,WVWA,
Lands Camera Photos,RCNX0082.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:54,7,WVWA,
Lands Camera Photos,RCNX0083.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:55,7,WVWA,
Lands Camera Photos,RCNX0084.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:56,7,WVWA,
Lands Camera Photos,RCNX0085.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:57,7,WVWA,
Lands Camera Photos,RCNX0086.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:58,7,WVWA,
Lands Camera Photos,RCNX0087.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:24:59,7,WVWA,
Lands Camera Photos,RCNX0088.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:00,7,WVWA,
Lands Camera Photos,RCNX0089.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:01,7,WVWA,
Lands Camera Photos,RCNX0090.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:02,7,WVWA,
Lands Camera Photos,RCNX0091.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:04,7,WVWA,
Lands Camera Photos,RCNX0092.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:05,7,WVWA,
Lands Camera Photos,RCNX0093.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:06,7,WVWA,
Lands Camera Photos,RCNX0094.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:07,7,WVWA,
Lands Camera Photos,RCNX0095.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:08,7,WVWA,
Lands Camera Photos,RCNX0096.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:09,7,WVWA,
Lands Camera Photos,RCNX0097.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:10,7,WVWA,
Lands Camera Photos,RCNX0098.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:11,7,WVWA,
Lands Camera Photos,RCNX0099.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:12,7,WVWA,
Lands Camera Photos,RCNX0100.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:13,7,WVWA,
Lands Camera Photos,RCNX0101.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:14,7,WVWA,
Lands Camera Photos,RCNX0102.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:15,7,WVWA,
Lands Camera Photos,RCNX0103.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:16,7,WVWA,
Lands Camera Photos,RCNX0104.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:17,7,WVWA,
Lands Camera Photos,RCNX0105.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:18,7,WVWA,
Lands Camera Photos,RCNX0106.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:20,7,WVWA,
Lands Camera Photos,RCNX0107.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:21,7,WVWA,
Lands Camera Photos,RCNX0108.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:22,7,WVWA,
Lands Camera Photos,RCNX0109.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:23,7,WVWA,
Lands Camera Photos,RCNX0110.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,human,1,,0,,setup,,false,false,false, 2020-06-24 13:25:24,7,WVWA,
Lands Camera Photos,RCNX0111.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-24 13:25:25,7,WVWA,
Lands Camera Photos,RCNX0112.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,Douglas squirrel,1,,0,,,,false,false,false, 2020-06-25 09:07:25,7,WVWA,
Lands Camera Photos,RCNX0113.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,Douglas squirrel,1,,0,,,,false,false,false, 2020-06-25 09:07:26,7,WVWA,
Lands Camera Photos,RCNX0114.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 09:07:27,7,WVWA,
Lands Camera Photos,RCNX0115.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 12:30:01,7,WVWA,
Lands Camera Photos,RCNX0116.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 12:30:02,7,WVWA,
Lands Camera Photos,RCNX0117.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 12:30:03,7,WVWA,
Lands Camera Photos,RCNX0118.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 12:47:18,7,WVWA,
Lands Camera Photos,RCNX0119.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 12:47:19,7,WVWA,
Lands Camera Photos,RCNX0120.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 12:47:20,7,WVWA,
Lands Camera Photos,RCNX0121.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 12:48:10,7,WVWA,
Lands Camera Photos,RCNX0122.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 12:48:11,7,WVWA,
Lands Camera Photos,RCNX0123.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 12:48:12,7,WVWA,
Lands Camera Photos,RCNX0124.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 13:03:27,7,WVWA,
Lands Camera Photos,RCNX0125.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 13:03:28,7,WVWA,
Lands Camera Photos,RCNX0126.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 13:03:29,7,WVWA,
Lands Camera Photos,RCNX0127.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 18:24:48,7,WVWA,
Lands Camera Photos,RCNX0128.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 18:24:49,7,WVWA,
Lands Camera Photos,RCNX0129.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-25 18:24:50,7,WVWA,
Lands Camera Photos,RCNX0130.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,deer,2,,0,,,,false,false,false, 2020-06-25 21:29:58,7,WVWA,
Lands Camera Photos,RCNX0131.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,deer,2,,0,,,,false,false,false, 2020-06-25 21:29:59,7,WVWA,
Lands Camera Photos,RCNX0132.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,deer,2,,0,,,,false,false,false, 2020-06-25 21:30:00,7,WVWA,
Lands Camera Photos,RCNX0133.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,deer,2,,0,,,,false,false,false, 2020-06-25 21:30:01,7,WVWA,
Lands Camera Photos,RCNX0134.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,deer,2,,0,,,,false,false,false, 2020-06-25 21:30:02,7,WVWA,
Lands Camera Photos,RCNX0135.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,deer,1,,0,,,,false,false,false, 2020-06-25 21:30:03,7,WVWA,
Lands Camera Photos,RCNX0136.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,rabbit,1,,0,,,,false,false,false, 2020-06-26 00:04:59,7,WVWA,
Lands Camera Photos,RCNX0137.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,rabbit,1,,0,,,,false,false,false, 2020-06-26 00:05:00,7,WVWA,
Lands Camera Photos,RCNX0138.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-26 00:05:01,7,WVWA,
Lands Camera Photos,RCNX0139.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-26 14:33:36,7,WVWA,
Lands Camera Photos,RCNX0140.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-26 14:33:37,7,WVWA,
Lands Camera Photos,RCNX0141.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-26 14:33:38,7,WVWA,
Lands Camera Photos,RCNX0142.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-26 17:06:35,7,WVWA,
Lands Camera Photos,RCNX0143.JPG,WVWA\WVWA07- 6.24.20-8.7.20,false,false,Jaden Brutsman,none,0,,0,,,,false,false,false, 2020-06-26 17:06:36,7,WVWA,
